Ömerli_x,Darlık,Elmalı,Terkos_x,Alibey_x,Büyükçekmece,Sazlıdere,Kazandere_x,Pabuçdere_x,Istrancalar,Date,Ömerli_y,Darlik,Elmali,Terkos_y,B.çekmece,Sazlidere,Alibey_y,Kazandere_y,Pabuçdere_y,ıstırancalar,Unnamed: 11,Istanbul_Daily_Consumption
0.3983,0.429,0.0053,0.4161,0.3501,0.2943,0.3202,0.5514,0.2032,0.3412,2016-11-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2800984
0.4007,0.4272,0.0053,0.4161,0.3494,0.2926,0.3188,0.5438,0.2025,0.3382,2016-11-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2668573
0.3995,0.4253,0.0053,0.4145,0.3487,0.2892,0.3136,0.5366,0.2018,0.3364,2016-11-15,0.0,9.45,0.0,3.55,0.0,1.31,0.76,0.0,0.0,1.69,,2610311
0.3952,0.4235,0.0053,0.413,0.3473,0.2892,0.3151,0.5292,0.2008,0.3279,2016-11-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2624037
0.3952,0.4213,0.0053,0.413,0.3473,0.2876,0.3136,0.523,0.1999,0.311,2016-11-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2657343
0.3946,0.4198,0.0053,0.4114,0.3473,0.2859,0.3122,0.5185,0.1983,0.2943,2016-11-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2698923
0.3934,0.4172,0.0053,0.4099,0.3473,0.2859,0.3129,0.5121,0.1966,0.2751,2016-11-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2718561
0.3934,0.4143,0.0053,0.4083,0.3473,0.2842,0.3122,0.5068,0.1945,0.2661,2016-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2768254
0.3928,0.4136,0.0052,0.4067,0.348,0.2842,0.3115,0.5017,0.1925,0.2489,2016-11-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2734606
0.3916,0.411,0.0053,0.4052,0.3501,0.2842,0.3129,0.4969,0.1913,0.236,2016-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2673591
0.3891,0.4088,0.0053,0.4021,0.3494,0.2842,0.3129,0.4892,0.1897,0.2285,2016-11-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2697210
0.3861,0.4062,0.0053,0.4005,0.3501,0.2808,0.3101,0.4822,0.1882,0.2105,2016-11-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2688158
0.3831,0.4044,0.0053,0.3989,0.3473,0.2808,0.3095,0.475,0.1879,0.1894,2016-11-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2674982
0.3806,0.4018,0.0053,0.3958,0.3465,0.2808,0.3081,0.4609,0.1861,0.1627,2016-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2678555
0.3764,0.3992,0.0053,0.3927,0.3465,0.2791,0.3074,0.4534,0.1847,0.1335,2016-11-27,8.3,1.71,1.29,2.63,12.8,8.61,7.39,1.01,2.0,1.17,,2769459
0.374,0.3978,0.0052,0.3896,0.348,0.2825,0.3088,0.4465,0.1834,0.1427,2016-11-28,41.85,50.0,69.7,53.7,78.4,74.39,75.36,48.96,55.5,51.41,,2643090
0.3855,0.4014,0.0053,0.4021,0.3638,0.3044,0.3122,0.4401,0.184,0.213,2016-11-29,23.7,31.69,13.47,16.73,4.61,30.89,19.69,4.62,7.62,13.1,,2582540
0.4001,0.4183,0.0051,0.4208,0.3799,0.3077,0.3195,0.4376,0.1868,0.4473,2016-11-30,4.47,4.83,5.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2542271
0.4131,0.429,0.0052,0.4224,0.3829,0.3077,0.3195,0.436,0.1886,0.5992,2016-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2618780
0.4193,0.4341,0.0051,0.4224,0.3836,0.3027,0.3188,0.4335,0.1871,0.5629,2016-12-02,4.5,0.0,0.0,0.0,0.0,1.0,1.46,0.0,0.0,0.0,,2617873
0.4242,0.4352,0.0052,0.4224,0.3851,0.3027,0.327,0.4319,0.1854,0.5475,2016-12-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2665580
0.4267,0.436,0.0053,0.4208,0.3836,0.3027,0.3253,0.428,0.1837,0.5092,2016-12-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2724868
0.4305,0.4371,0.0053,0.4192,0.3829,0.301,0.3236,0.4241,0.1827,0.458,2016-12-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2635959
0.433,0.4367,0.0053,0.4177,0.3829,0.301,0.3213,0.422,0.1815,0.4101,2016-12-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2617868
0.4349,0.4385,0.0051,0.4161,0.3836,0.301,0.318,0.417,0.1805,0.4042,2016-12-07,1.9,4.52,3.73,1.24,0.0,2.32,0.74,0.0,0.0,0.0,,2626270
0.438,0.44,0.0052,0.4145,0.3859,0.301,0.318,0.4104,0.1788,0.3927,2016-12-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2623280
0.4399,0.44,0.0053,0.4145,0.3866,0.301,0.3188,0.4028,0.1776,0.3684,2016-12-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2506164
0.4399,0.4411,0.0052,0.413,0.3889,0.301,0.3195,0.3968,0.1744,0.3481,2016-12-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2748029
0.4405,0.4408,0.0052,0.413,0.3896,0.2993,0.3188,0.3898,0.1706,0.3375,2016-12-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2794809
0.4405,0.4408,0.0052,0.4114,0.3919,0.2993,0.318,0.3852,0.1675,0.3273,2016-12-12,10.98,9.2,11.1,12.97,7.9,10.17,10.73,2.06,1.77,1.81,,2623816
0.4405,0.4422,0.0052,0.4145,0.3941,0.301,0.3166,0.3803,0.1642,0.3199,2016-12-13,9.05,11.34,4.65,13.35,2.1,7.1,10.15,4.79,5.32,3.09,,2518149
0.4488,0.4532,0.0052,0.413,0.3949,0.2993,0.3151,0.3745,0.162,0.3011,2016-12-14,1.93,0.0,0.0,0.0,0.0,0.0,2.54,0.0,0.0,0.0,,2581678
0.4538,0.4588,0.0052,0.4114,0.3971,0.2993,0.318,0.3695,0.1588,0.2929,2016-12-15,4.18,6.14,1.91,4.77,2.42,4.55,3.03,0.0,0.0,0.0,,2526437
0.4608,0.4632,0.0052,0.413,0.3994,0.3027,0.318,0.3628,0.1558,0.2724,2016-12-16,9.05,17.68,10.16,4.64,1.2,5.04,1.1,1.9,2.1,1.2,,2624510
0.4704,0.4709,0.0052,0.4114,0.4002,0.301,0.318,0.3566,0.1529,0.2481,2016-12-17,0.0,0.0,0.0,1.3,0.0,0.0,1.44,2.2,1.9,2.7,,2641884
0.4775,0.4753,0.0052,0.413,0.4002,0.2993,0.3166,0.3507,0.1505,0.2433,2016-12-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2726037
0.4833,0.4793,0.0051,0.4114,0.4024,0.2993,0.3151,0.3447,0.1476,0.2448,2016-12-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2594127
0.4885,0.4808,0.0053,0.4114,0.4024,0.2993,0.3144,0.3392,0.1442,0.2452,2016-12-20,9.85,20.09,18.33,8.31,8.07,9.85,6.35,10.41,8.82,7.13,,2547662
0.4931,0.4834,0.0054,0.4145,0.4055,0.301,0.3136,0.3334,0.1415,0.2535,2016-12-21,8.9,2.21,3.31,8.3,1.2,1.0,1.02,7.0,10.0,7.27,,2518551
0.5108,0.4959,0.0052,0.4099,0.4078,0.3061,0.3115,0.3291,0.1393,0.2722,2016-12-22,9.35,12.0,5.91,0.0,0.5,2.15,3.7,0.35,0.45,1.27,,2625483
0.5387,0.5231,0.0052,0.4099,0.4108,0.3027,0.3115,0.3255,0.1371,0.2803,2016-12-23,3.38,21.47,9.36,15.34,12.2,18.91,20.77,4.7,4.23,8.3,,2576388
0.5543,0.5397,0.0052,0.413,0.4224,0.3061,0.3122,0.3206,0.1348,0.3054,2016-12-24,9.15,6.33,0.69,0.61,0.0,0.0,1.93,3.48,4.22,6.71,,2632275
0.572,0.5532,0.0052,0.4192,0.4326,0.3044,0.3129,0.3162,0.1326,0.3712,2016-12-25,0.2,4.83,1.78,0.0,0.0,0.0,1.64,0.0,0.0,1.76,,2733119
0.5832,0.5609,0.0052,0.4208,0.4358,0.3077,0.3151,0.3113,0.1319,0.4291,2016-12-26,6.18,6.22,0.89,3.76,0.0,0.91,2.14,2.57,1.7,1.81,,2638531
0.5933,0.5664,0.0052,0.4208,0.4381,0.3077,0.3151,0.3033,0.1313,0.4196,2016-12-27,1.13,1.0,3.19,0.61,0.0,0.0,0.65,0.0,0.0,1.25,,2625483
0.6024,0.5723,0.0052,0.4192,0.4413,0.3077,0.3151,0.2963,0.1304,0.4079,2016-12-28,14.6,24.66,7.96,2.51,4.6,10.78,13.38,13.01,6.82,1.52,,2563575
0.6143,0.5789,0.0052,0.4192,0.4421,0.3145,0.3101,0.29,0.1293,0.3623,2016-12-29,39.93,26.17,35.37,21.25,22.03,29.19,39.83,13.02,6.5,6.5,,2231296
0.7293,0.6634,0.0052,0.4287,0.4581,0.3212,0.3108,0.29,0.1304,0.3847,2016-12-30,21.08,13.94,27.15,26.88,9.6,26.15,34.06,13.71,6.83,5.12,,2475939
0.7907,0.7129,0.0052,0.4318,0.5224,0.3246,0.3313,0.29,0.131,0.4143,2016-12-31,10.2,16.78,20.07,14.72,3.9,8.13,12.65,14.49,7.33,4.77,,2773310
0.8107,0.7294,0.0052,0.4445,0.5618,0.3313,0.3407,0.2884,0.1307,0.4024,2017-01-01,5.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.05,,2731143
0.8216,0.7411,0.0051,0.4493,0.5838,0.3363,0.3464,0.2857,0.1299,0.3468,2017-01-02,4.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.26,,2660474
0.8263,0.7459,0.0051,0.4509,0.5926,0.3363,0.3487,0.2817,0.1293,0.2918,2017-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2627464
0.8279,0.7507,0.0052,0.4525,0.5979,0.338,0.351,0.2797,0.1284,0.2332,2017-01-04,0.0,0.81,5.41,4.51,0.16,3.81,5.09,20.21,23.14,7.18,,2555645
0.8294,0.7549,0.0052,0.4557,0.6042,0.338,0.3539,0.2797,0.131,0.2685,2017-01-05,17.03,15.05,23.2,6.16,8.5,10.69,17.7,15.0,11.0,8.32,,2638533
0.8475,0.7773,0.0052,0.4765,0.615,0.3448,0.3568,0.2985,0.1465,0.7022,2017-01-06,10.0,15.05,7.5,13.47,13.2,3.72,2.45,40.1,27.05,13.84,,2538090
0.853,0.7922,0.0052,0.5386,0.6141,0.3868,0.3591,0.3141,0.1717,0.905,2017-01-07,0.0,4.93,0.0,0.0,0.0,0.0,0.0,3.18,1.1,1.2,,2531297
0.8562,0.8012,0.0052,0.5553,0.6368,0.3835,0.3649,0.3334,0.1763,0.9361,2017-01-08,0.83,7.23,1.2,1.4,1.44,1.65,1.51,1.3,1.19,3.88,,2640216
0.8578,0.8055,0.0052,0.5636,0.6459,0.3902,0.3696,0.3363,0.1763,0.8949,2017-01-09,0.8,20.88,0.0,0.74,6.4,0.0,0.0,15.57,11.02,11.05,,2569392
0.8602,0.8097,0.0052,0.567,0.6524,0.3935,0.3731,0.354,0.1763,0.8247,2017-01-10,11.75,1.23,12.73,4.9,9.13,25.61,26.24,36.31,11.02,36.2,,2769835
0.8602,0.8135,0.0052,0.5737,0.6589,0.3971,0.3783,0.3572,0.1805,0.8001,2017-01-11,13.85,3.91,13.08,24.18,17.41,21.33,26.62,23.33,25.3,28.8,,2794496
0.8649,0.8161,0.0052,0.5872,0.6831,0.4113,0.3907,0.4104,0.1844,0.7951,2017-01-12,14.9,15.25,8.39,3.9,4.3,3.4,3.84,0.0,0.0,6.03,,2691845
0.8913,0.8294,0.0052,0.6196,0.7522,0.4682,0.4266,0.4206,0.1879,0.8678,2017-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2682793
0.8981,0.8379,0.0052,0.6299,0.7739,0.4824,0.438,0.4241,0.1901,0.8612,2017-01-14,4.05,4.52,13.16,14.1,10.85,9.03,12.23,16.98,18.4,25.0,,2758054
0.915,0.8502,0.0052,0.668,0.8323,0.5179,0.4684,0.4878,0.2136,0.9425,2017-01-15,9.48,4.22,2.78,8.18,2.54,5.2,4.11,6.58,4.93,8.92,,2700441
0.9396,0.8832,0.0052,0.7192,0.8871,0.5712,0.4995,0.5454,0.2338,0.9396,2017-01-16,9.68,2.94,6.15,12.22,11.56,10.5,8.71,5.18,9.82,9.25,,2659909
0.9662,0.917,0.0052,0.7515,0.9306,0.6097,0.5176,0.5949,0.2441,0.9999,2017-01-17,12.25,2.53,2.68,9.42,7.4,6.31,7.3,28.23,27.16,15.0,,2613491
0.978,0.9189,0.0052,0.7897,0.9574,0.6354,0.5366,0.7313,0.281,0.9999,2017-01-18,2.13,5.13,3.0,9.69,4.22,3.15,6.8,11.2,11.0,12.68,,2633443
0.9873,0.9433,0.0052,0.8432,0.9792,0.6629,0.5562,0.8663,0.3272,0.9999,2017-01-19,0.45,8.74,3.95,12.71,7.36,3.79,1.09,52.26,46.7,13.63,,2681499
0.9924,0.9625,0.0052,0.894,0.9672,0.6904,0.5681,0.9764,0.3547,0.9999,2017-01-20,1.03,8.74,1.22,1.0,0.15,0.92,0.19,0.0,0.0,3.42,,2657447
0.9907,0.9837,0.0052,0.9379,0.9402,0.7216,0.5836,1.0,0.3645,0.9999,2017-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2632208
0.9814,0.9891,0.0052,0.9456,0.9391,0.729,0.5865,1.0,0.3708,0.9999,2017-01-22,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.75,1.2,1.5,,2654516
0.9713,0.9928,0.0052,0.9514,0.9424,0.7326,0.5927,1.0,0.3743,0.9999,2017-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.38,1.54,,2690599
0.9604,1.0,0.0052,0.9552,0.9434,0.7382,0.5968,0.8972,0.452,0.9999,2017-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2583495
0.9504,1.0,0.0052,0.9552,0.9456,0.7437,0.6002,0.8113,0.5289,0.9999,2017-01-25,2.5,3.81,2.84,1.75,0.73,0.9,0.0,0.0,0.0,2.0,,2590248
0.9413,1.0,0.0052,0.9591,0.9477,0.7437,0.6046,0.7434,0.5798,0.9999,2017-01-26,0.33,4.22,0.4,1.75,0.0,0.72,8.0,0.0,0.0,0.0,,2558080
0.9388,1.0,0.0052,0.9591,0.9477,0.7455,0.6046,0.6831,0.6131,0.9999,2017-01-27,2.93,0.7,0.85,1.04,0.0,0.0,2.2,0.0,0.0,0.0,,2576515
0.9371,1.0,0.0052,0.9591,0.9456,0.7492,0.6109,0.643,0.6346,0.9999,2017-01-28,5.93,3.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2526767
0.9355,0.9998,0.0052,0.9572,0.9424,0.7528,0.6128,0.652,0.6438,0.9993,2017-01-29,0.0,0.0,2.2,2.5,0.17,0.51,0.19,0.0,0.0,2.1,,2674229
0.9355,0.9998,0.0052,0.9572,0.9413,0.7547,0.6138,0.6563,0.6482,0.9992,2017-01-30,0.0,0.0,0.0,2.63,0.18,0.0,0.0,1.55,2.51,3.5,,2609424
0.9338,0.9997,0.0052,0.9552,0.937,0.7547,0.6157,0.66,0.652,0.9992,2017-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2524913
0.9314,0.9997,0.0052,0.9552,0.9273,0.7584,0.6157,0.6666,0.6587,0.9991,2017-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2570627
0.9297,0.9998,0.0052,0.9514,0.9295,0.7584,0.6177,0.6715,0.6638,0.9987,2017-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2687708
0.9281,0.9998,0.0052,0.9494,0.9306,0.7622,0.6196,0.6725,0.6648,0.9986,2017-02-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2660731
0.9272,0.9998,0.0052,0.9494,0.9306,0.7641,0.6216,0.6808,0.6731,0.9992,2017-02-04,0.0,0.0,0.0,0.63,0.3,0.0,0.0,1.57,1.6,10.95,,2701077
0.9256,0.9999,0.0052,0.9475,0.9295,0.7659,0.6245,0.7033,0.6955,0.9998,2017-02-05,3.3,2.21,4.41,0.0,1.1,2.06,0.0,1.57,1.69,2.74,,2735351
0.9256,1.0,0.0052,0.9475,0.9295,0.7678,0.626,0.7359,0.7296,0.9996,2017-02-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2672221
0.924,1.0,0.0052,0.9456,0.9263,0.7697,0.6275,0.7515,0.7467,0.9993,2017-02-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2520906
0.9231,1.0,0.0052,0.9494,0.9252,0.7697,0.6282,0.7648,0.7614,0.9993,2017-02-08,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,3.5,,2551389
0.9223,1.0,0.0052,0.9494,0.922,0.7678,0.6282,0.7736,0.7713,0.9993,2017-02-09,0.83,0.71,1.47,1.89,0.18,1.35,4.0,2.97,1.69,6.12,,2568727
0.9199,1.0,0.0052,0.9456,0.921,0.7697,0.6282,0.7809,0.7794,0.9997,2017-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2598877
0.919,1.0,0.0052,0.9456,0.9178,0.7697,0.6275,0.785,0.784,0.9999,2017-02-11,0.0,0.0,0.0,4.14,5.22,3.6,0.0,0.0,0.0,13.01,,2567382
0.9182,1.0,0.0052,0.9436,0.9167,0.7735,0.6298,0.7904,0.79,0.9999,2017-02-12,0.0,2.31,1.54,2.75,1.2,2.0,2.2,1.15,1.48,1.45,,2710964
0.9174,1.0,0.0052,0.9417,0.9167,0.7735,0.6322,0.7959,0.7962,0.9999,2017-02-13,0.43,1.11,2.03,4.26,1.59,2.06,3.14,2.87,2.51,1.39,,2597050
0.9166,1.0,0.0052,0.9417,0.9156,0.7735,0.6306,0.8016,0.8027,0.9999,2017-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2542118
0.915,1.0,0.0052,0.9379,0.9156,0.7753,0.6306,0.8043,0.8056,0.9999,2017-02-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2552811
0.9133,1.0,0.0052,0.9359,0.9114,0.7772,0.633,0.8074,0.8088,0.9999,2017-02-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2568411
0.9109,1.0,0.0052,0.934,0.9071,0.7772,0.6346,0.8113,0.8128,0.9999,2017-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2657649
0.9092,1.0,0.0052,0.9321,0.904,0.7791,0.6346,0.813,0.8146,0.9999,2017-02-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2686542
0.9068,1.0,0.0052,0.9283,0.904,0.781,0.6362,0.8164,0.8181,0.9999,2017-02-19,2.06,1.52,10.72,7.91,7.6,7.71,12.01,11.49,12.92,15.14,,2756991
0.9068,1.0,0.0052,0.9283,0.905,0.7847,0.6396,0.8329,0.8352,0.9993,2017-02-20,16.85,12.83,18.21,6.2,20.4,14.93,18.33,4.1,3.7,14.66,,2587295
0.9125,1.0,0.0052,0.9359,0.9146,0.796,0.6448,0.8758,0.879,0.9999,2017-02-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2584266
0.9117,1.0,0.0052,0.9359,0.922,0.7998,0.6467,0.8916,0.895,0.9999,2017-02-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2618707
0.9117,1.0,0.0052,0.9379,0.9241,0.8035,0.6495,0.9039,0.9073,0.9999,2017-02-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2634290
0.9125,1.0,0.0052,0.9359,0.9252,0.8054,0.6504,0.913,0.9162,0.9999,2017-02-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2651354
0.9125,1.0,0.0052,0.9359,0.9252,0.8054,0.6542,0.9208,0.9239,0.9999,2017-02-25,4.5,4.63,3.39,6.67,6.5,2.73,6.1,12.63,18.22,6.12,,2638229
0.9125,1.0,0.0052,0.9359,0.9241,0.8091,0.6561,0.9379,0.9408,0.9999,2017-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2676449
0.9125,1.0,0.0052,0.934,0.9231,0.811,0.6561,0.9599,0.962,0.9999,2017-02-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2596584
0.9125,1.0,0.0052,0.9321,0.922,0.8129,0.6561,0.9722,0.9736,0.9999,2017-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2620146
0.9101,1.0,0.0052,0.9302,0.922,0.8129,0.6571,0.9821,0.983,0.9999,2017-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,3.0,2.0,,2603821
0.9076,1.0,0.0052,0.9283,0.921,0.8148,0.6581,1.0,0.9863,0.9999,2017-03-02,0.0,0.0,0.0,1.36,0.0,0.0,0.0,0.0,5.84,2.22,,2605845
0.906,1.0,0.0052,0.9283,0.9188,0.8167,0.6601,1.0,0.9907,0.9999,2017-03-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2609609
0.906,1.0,0.0052,0.9283,0.9167,0.8167,0.6591,1.0,0.9931,0.9962,2017-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2655759
0.906,1.0,0.0052,0.9302,0.9146,0.8167,0.6611,1.0,0.9942,0.8243,2017-03-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2763843
0.9044,1.0,0.0052,0.9283,0.9125,0.8167,0.6611,1.0,0.9931,0.9729,2017-03-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2644503
0.9035,1.0,0.0052,0.9283,0.9103,0.8185,0.6601,1.0,0.9907,0.9495,2017-03-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2644649
0.9027,0.9999,0.0052,0.9283,0.9071,0.8185,0.6621,1.0,0.9942,0.9263,2017-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,1.28,0.91,,2581913
0.9019,0.9999,0.0052,0.9263,0.905,0.8167,0.6621,1.0,0.9931,0.905,2017-03-09,0.33,1.12,1.04,2.39,1.1,2.15,1.56,2.23,2.19,1.63,,2565285
0.9011,0.9981,0.0052,0.9244,0.9029,0.8148,0.6611,1.0,0.9942,0.8875,2017-03-10,0.0,2.02,0.0,1.12,0.0,0.0,0.0,2.87,2.7,1.23,,2579236
0.9003,0.9965,0.0052,0.9244,0.9008,0.8204,0.6591,1.0,0.9942,0.8607,2017-03-11,1.6,1.0,2.1,1.12,1.1,2.16,2.81,3.6,2.1,2.03,,2598930
0.8996,0.9949,0.0052,0.9244,0.8976,0.8185,0.6581,1.0,0.9931,0.8382,2017-03-12,4.2,6.12,9.84,11.83,8.1,10.62,12.08,16.45,18.01,14.1,,2624335
0.9003,0.9939,0.0052,0.9244,0.8976,0.8223,0.6621,1.0,0.9942,0.8264,2017-03-13,1.55,1.91,4.26,6.02,1.13,2.17,1.23,8.63,4.9,3.82,,2580074
0.9019,0.9933,0.0052,0.9263,0.8987,0.8223,0.6631,1.0,0.9919,0.8565,2017-03-14,21.0,17.08,21.48,13.09,8.9,7.82,12.01,4.39,7.08,5.8,,2516383
0.9084,0.9997,0.0052,0.9321,0.9071,0.8279,0.6651,1.0,0.9852,0.9238,2017-03-15,2.48,3.1,0.0,0.0,0.0,0.0,0.0,2.57,2.79,1.51,,2562622
0.9125,0.9999,0.0052,0.934,0.9125,0.8317,0.6698,1.0,0.9863,0.9891,2017-03-16,4.18,4.32,1.21,4.24,0.0,2.32,0.32,0.98,1.29,1.39,,2582831
0.9166,1.0,0.0052,0.934,0.9146,0.8317,0.6714,1.0,0.9884,0.9895,2017-03-17,10.33,11.74,10.24,7.3,9.2,11.26,13.41,0.77,0.9,2.6,,2565207
0.9264,1.0,0.0052,0.9398,0.9231,0.8354,0.6738,1.0,0.9931,0.9896,2017-03-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2620529
0.9314,1.0,0.0052,0.9398,0.9295,0.8373,0.6746,1.0,0.9919,0.9892,2017-03-19,0.78,1.41,2.6,2.64,1.5,1.1,2.15,0.0,0.0,0.0,,2681487
0.9322,1.0,0.0052,0.9417,0.9316,0.8411,0.678,1.0,0.9942,0.9882,2017-03-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2622396
0.9322,1.0,0.0052,0.9417,0.9327,0.8411,0.6797,1.0,0.9919,0.9873,2017-03-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2627272
0.9305,1.0,0.0052,0.9417,0.9338,0.843,0.6789,1.0,0.9942,0.9829,2017-03-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2658172
0.9297,1.0,0.0052,0.9417,0.9316,0.843,0.6805,1.0,0.9942,0.9766,2017-03-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2611210
0.9272,1.0,0.0052,0.9417,0.9316,0.843,0.6814,1.0,0.9942,0.9682,2017-03-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2649635
0.9256,1.0,0.0052,0.9417,0.9295,0.843,0.6805,1.0,0.9942,0.9375,2017-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2669228
0.924,1.0,0.0052,0.9398,0.9284,0.8448,0.6832,1.0,0.9907,0.9026,2017-03-26,2.8,5.5,2.6,7.68,1.2,7.62,3.33,14.23,11.63,16.01,,2722875
0.9215,1.0,0.0052,0.9436,0.9273,0.843,0.6832,1.0,0.9931,0.8841,2017-03-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2574757
0.9199,1.0,0.0052,0.9417,0.9241,0.8448,0.6832,1.0,0.9954,0.868,2017-03-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2586654
0.9182,1.0,0.0052,0.9398,0.921,0.8448,0.6832,1.0,0.9942,0.8447,2017-03-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2645076
