Tarih,Omerli_Fill,Darlik_Fill,Elmali_Fill,Terkos_Fill,Alibey_Fill,Buyukcekmece_Fill,Sazlidere_Fill,Kazandere_Fill,Pabucdere_Fill,Istrancalar_Fill,Istanbul_Daily_Consumption,Terkos_Rainfall,Kazandere_Rainfall,Elmali_Rainfall,Sazlidere_Rainfall,Buyukcekmece_Rainfall,Pabucdere_Rainfall,Darlik_Rainfall,Omerli_Rainfall,Istrancalar_Rainfall,Alibey_Rainfall
2016-07-06,0.803,0.747,0.3734,0.8376,0.561,0.6079,0.507,0.747,0.545,0.5651,2315656.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-07,0.8022,0.7443,0.3661,0.8339,0.5601,0.606,0.5055,0.7452,0.5402,0.561,2397729.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,0.0,0.0,0.0
2016-07-08,0.7999,0.7411,0.3589,0.832,0.5584,0.6024,0.5062,0.7452,0.5356,0.5553,2568786.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-09,0.7976,0.7379,0.3516,0.8283,0.5575,0.5987,0.5035,0.7434,0.5313,0.546,2621701.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-10,0.7953,0.7342,0.3479,0.8246,0.554,0.595,0.5015,0.7418,0.5255,0.5442,2766445.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-11,0.7914,0.731,0.3151,0.8228,0.5523,0.5914,0.5001,0.7401,0.5188,0.5363,2850675.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-12,0.7876,0.7283,0.2786,0.8172,0.5506,0.5877,0.5001,0.7401,0.5117,0.5292,2865959.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-13,0.7837,0.7251,0.1979,0.8154,0.548,0.5859,0.4995,0.7384,0.5051,0.5213,2887375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-14,0.7815,0.7219,0.1458,0.8135,0.5446,0.5822,0.497,0.7368,0.4978,0.515,2964068.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-15,0.7769,0.7193,0.1042,0.8098,0.542,0.5785,0.4952,0.7351,0.4923,0.5084,2869244.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-16,0.7746,0.7161,0.0651,0.8043,0.5403,0.5767,0.4926,0.7336,0.4854,0.5026,2783956.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-17,0.7715,0.7129,0.0365,0.8025,0.5377,0.5694,0.4926,0.732,0.4806,0.501,2940672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-18,0.767,0.7102,0.0104,0.7988,0.5351,0.5676,0.4875,0.729,0.4759,0.5004,2875549.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-19,0.7639,0.7065,0.0053,0.7933,0.5317,0.5658,0.4866,0.726,0.4703,0.5006,2900741.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-20,0.7601,0.7039,0.0053,0.7897,0.5266,0.5623,0.485,0.7246,0.4662,0.5048,2813593.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-21,0.7571,0.7001,0.0053,0.786,0.5249,0.5605,0.4825,0.7232,0.4598,0.5103,2877018.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-22,0.7549,0.6969,0.0053,0.7824,0.5232,0.5552,0.4794,0.7218,0.4555,0.5153,2904116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-23,0.7503,0.6932,0.0053,0.7787,0.519,0.5534,0.4771,0.7204,0.4487,0.52,2966071.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-24,0.7473,0.6911,0.0053,0.7751,0.5173,0.5516,0.4756,0.7183,0.4424,0.5249,2941732.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-25,0.7428,0.6874,0.0053,0.7696,0.5148,0.5481,0.4726,0.7162,0.4354,0.5299,2995059.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-26,0.7391,0.6842,0.0053,0.7678,0.5106,0.5445,0.4719,0.7121,0.4343,0.5318,2928140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-27,0.7353,0.681,0.0053,0.7642,0.5064,0.5428,0.4677,0.7121,0.4348,0.5309,2987544.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-28,0.7316,0.6783,0.0053,0.7605,0.5031,0.5392,0.4656,0.6932,0.4306,0.5311,3029336.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-29,0.7271,0.6751,0.0053,0.7569,0.4998,0.5357,0.4643,0.6897,0.4242,0.5274,3054370.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-30,0.7234,0.6714,0.0053,0.7551,0.5031,0.5321,0.4605,0.6856,0.4157,0.5208,3023312.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-31,0.7197,0.6682,0.0053,0.7533,0.5023,0.5303,0.4579,0.6831,0.4115,0.5104,2975627.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-01,0.7145,0.665,0.0053,0.7497,0.5014,0.5268,0.4562,0.6831,0.4064,0.4972,3074925.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-02,0.7093,0.6613,0.0053,0.7461,0.4989,0.5232,0.4536,0.6823,0.4027,0.4818,3085194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-03,0.7056,0.6586,0.0053,0.7425,0.4956,0.5214,0.4511,0.6816,0.3984,0.4666,3024014.0,0.0,0.0,1.7499999999999998,0.0,0.0,0.0,3.0,2.325,0.0,0.0
2016-08-04,0.7056,0.656,0.0053,0.7371,0.4948,0.5179,0.4479,0.6808,0.3944,0.4407,3008114.0,0.0,0.0,0.15,0.0,0.0,0.0,3.0,0.0,0.0,0.24
2016-08-05,0.7056,0.6528,0.0053,0.7353,0.4931,0.5143,0.4447,0.677,0.3905,0.4176,3053829.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-06,0.6982,0.6501,0.0053,0.7335,0.4923,0.5108,0.4432,0.6755,0.3861,0.3972,3015626.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-07,0.6931,0.6475,0.0053,0.73,0.4915,0.509,0.4417,0.6706,0.3814,0.3789,2999559.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-08,0.6873,0.6443,0.0053,0.7282,0.489,0.5055,0.4365,0.6656,0.3748,0.3801,3038392.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-09,0.68,0.6405,0.0053,0.7246,0.4857,0.5019,0.4359,0.661,0.3738,0.3687,3051825.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-10,0.6727,0.6368,0.0053,0.721,0.4824,0.5001,0.4324,0.6563,0.3698,0.3537,3069096.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-11,0.6677,0.6336,0.0053,0.7192,0.4816,0.4966,0.4297,0.652,0.3671,0.3398,3057847.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-12,0.6633,0.6307,0.0053,0.7174,0.4808,0.4948,0.4285,0.6477,0.3634,0.3272,2949384.0,0.64,0.0,1.7499999999999998,1.25,0.0,0.0,0.43,2.325,0.0,1.37
2016-08-13,0.659,0.6285,0.0053,0.7121,0.4767,0.4912,0.4259,0.6438,0.3594,0.3187,2704633.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.73,0.0,0.0
2016-08-14,0.6554,0.6267,0.0053,0.705,0.4767,0.4859,0.4247,0.6398,0.3575,0.3087,2834924.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-15,0.6526,0.6245,0.0053,0.7015,0.4726,0.4824,0.4234,0.6383,0.3547,0.3006,2967954.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-16,0.6483,0.6219,0.0053,0.6979,0.471,0.4806,0.4201,0.6325,0.3522,0.286,2923525.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-17,0.6454,0.6193,0.0053,0.6944,0.4678,0.4753,0.4168,0.6306,0.3492,0.2739,2971977.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-18,0.6433,0.6175,0.0053,0.6909,0.4629,0.4735,0.416,0.6287,0.3465,0.2621,3021121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-19,0.6397,0.6149,0.0053,0.6856,0.4605,0.4717,0.4144,0.6268,0.3423,0.2633,3042964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-20,0.6369,0.6127,0.0053,0.6821,0.4581,0.4682,0.4137,0.623,0.3378,0.265,3024447.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-21,0.634,0.6109,0.0053,0.6786,0.4557,0.4682,0.409,0.6186,0.334,0.2666,2932956.0,0.0,0.0,0.0,0.0,0.0,0.0,1.84,0.0,0.0,0.0
2016-08-22,0.6326,0.6087,0.0053,0.6751,0.4533,0.4628,0.4068,0.6142,0.3313,0.2685,3048207.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
2016-08-23,0.6291,0.6068,0.0053,0.6698,0.4501,0.4628,0.4061,0.6159,0.3301,0.2708,2972167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-24,0.6255,0.6043,0.0053,0.6645,0.4485,0.461,0.4039,0.6177,0.3292,0.2715,2854502.0,0.0,1.375,1.7499999999999998,0.0,0.0,0.49,3.0,2.325,0.74,1.7499999999999998
2016-08-25,0.6262,0.6039,0.0053,0.6593,0.4469,0.4575,0.4018,0.6195,0.3284,0.2716,2841702.0,0.0,0.0,1.0,0.6,0.0,0.0,2.56,2.325,0.0,0.99
2016-08-26,0.6276,0.6083,0.0053,0.6541,0.4461,0.4539,0.4004,0.6177,0.3272,0.2751,2828007.0,0.63,1.375,1.7499999999999998,0.81,0.0,0.06,3.0,2.325,2.5,1.5
2016-08-27,0.6255,0.6068,0.0053,0.6524,0.4445,0.4504,0.3984,0.6159,0.3248,0.2774,2807941.0,0.64,0.51,0.37,0.0,0.0,0.0,3.0,2.325,0.14,0.22
2016-08-28,0.6227,0.605,0.0053,0.6506,0.4429,0.4468,0.3951,0.6134,0.3237,0.2813,2853249.0,0.0,1.375,0.0,0.0,0.0,1.075,0.0,0.0,2.32,0.0
2016-08-29,0.6192,0.6028,0.0054,0.6489,0.4421,0.4451,0.3938,0.6109,0.3186,0.291,2896600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-30,0.615,0.6006,0.0053,0.6454,0.4413,0.4433,0.3932,0.606,0.3143,0.2948,2938100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-31,0.6115,0.598,0.0053,0.6437,0.4397,0.4397,0.392,0.6022,0.3107,0.2987,2880670.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-01,0.6079,0.5958,0.0053,0.6402,0.4381,0.438,0.3926,0.5984,0.3077,0.3029,2921395.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-02,0.6038,0.5943,0.0053,0.635,0.4366,0.4344,0.392,0.5956,0.3065,0.2925,2950458.0,0.0,1.375,0.0,1.25,1.0,1.075,0.0,0.0,2.5,0.0
2016-09-03,0.6003,0.5918,0.0053,0.6299,0.435,0.4326,0.3889,0.5942,0.3052,0.3117,2890707.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-04,0.5982,0.5907,0.0053,0.6247,0.4334,0.4291,0.3883,0.5914,0.3034,0.3167,2903822.0,0.0,0.0,0.0,0.0,0.0,0.0,2.35,0.0,0.0,0.0
2016-09-05,0.5947,0.5885,0.0053,0.6213,0.4318,0.4255,0.3861,0.5871,0.3005,0.3188,2975622.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-06,0.5921,0.5863,0.0053,0.6161,0.4279,0.4237,0.3838,0.5828,0.298,0.3215,2999419.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-07,0.5891,0.5844,0.0053,0.611,0.4287,0.422,0.3838,0.5788,0.2946,0.3242,2979292.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-08,0.5841,0.5822,0.0053,0.6076,0.4271,0.422,0.383,0.5763,0.2918,0.327,3050258.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-09,0.5797,0.58,0.0053,0.6042,0.4263,0.4184,0.3814,0.574,0.2905,0.3305,2963633.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-10,0.5754,0.5774,0.0053,0.6008,0.4263,0.4202,0.3798,0.5725,0.2888,0.3203,2963033.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-11,0.5699,0.5756,0.0053,0.5957,0.4256,0.4149,0.3783,0.571,0.2871,0.2991,3006214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-12,0.5644,0.5738,0.0053,0.5923,0.424,0.4095,0.3753,0.574,0.2897,0.2718,2588495.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-13,0.5617,0.5712,0.0053,0.5906,0.4232,0.4095,0.3746,0.5747,0.2843,0.2486,2485325.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-14,0.557,0.5686,0.0053,0.5872,0.4217,0.4042,0.3731,0.5755,0.2835,0.2489,2527602.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-15,0.5522,0.5661,0.0053,0.5855,0.4209,0.4042,0.3731,0.5755,0.2828,0.2494,2634577.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0
2016-09-16,0.5475,0.5646,0.0053,0.5804,0.4201,0.4007,0.371,0.5755,0.2817,0.2504,2800331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-17,0.5414,0.562,0.0053,0.5771,0.4178,0.3989,0.3696,0.5755,0.2806,0.2511,2846553.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-18,0.5381,0.5594,0.0053,0.572,0.4178,0.4007,0.3696,0.5763,0.2779,0.253,3015372.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-19,0.5314,0.5572,0.0053,0.5704,0.417,0.3919,0.3689,0.5755,0.2765,0.2482,2983034.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-20,0.5267,0.555,0.0053,0.567,0.417,0.3902,0.3696,0.5828,0.2741,0.2491,2859811.0,2.7750000000000004,1.375,1.7499999999999998,1.25,1.0,1.075,3.0,2.325,2.5,1.7499999999999998
2016-09-21,0.524,0.5532,0.0053,0.5687,0.4155,0.3868,0.3676,0.6006,0.2736,0.2506,2653877.0,0.0,0.0,1.7499999999999998,0.0,0.0,0.0,3.0,0.0,0.0,0.0
2016-09-22,0.5201,0.5517,0.0053,0.5653,0.4139,0.3851,0.3655,0.606,0.2714,0.2534,2691192.0,2.7750000000000004,1.375,1.7499999999999998,1.25,1.0,1.075,3.0,2.325,1.4,1.7499999999999998
2016-09-23,0.5187,0.5495,0.0053,0.562,0.4132,0.3818,0.3655,0.6084,0.2696,0.2553,2722951.0,0.0,0.0,1.7499999999999998,0.0,1.0,0.0,3.0,1.83,0.0,0.0
2016-09-24,0.5174,0.5488,0.0053,0.5603,0.4108,0.3784,0.3642,0.6092,0.2675,0.2562,2762017.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-25,0.5161,0.5466,0.0053,0.5569,0.4078,0.3767,0.3623,0.6092,0.2659,0.2554,2881913.0,2.7750000000000004,1.375,0.0,1.25,1.0,1.075,0.0,0.0,2.5,1.7499999999999998
2016-09-26,0.5141,0.5447,0.0053,0.5569,0.4078,0.375,0.363,0.6092,0.2647,0.3398,2670824.0,2.7750000000000004,0.0,0.0,1.25,1.0,1.075,0.81,1.83,2.5,1.7499999999999998
2016-09-27,0.5115,0.5422,0.0053,0.5586,0.4078,0.3734,0.363,0.606,0.2635,0.3535,2706876.0,2.7750000000000004,1.375,0.5,0.88,0.1,1.075,3.0,2.325,2.5,1.7499999999999998
2016-09-28,0.5101,0.5418,0.0053,0.5586,0.4078,0.3717,0.3623,0.6014,0.2632,0.4918,2743530.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-29,0.5075,0.54,0.0053,0.5569,0.4055,0.3683,0.3611,0.5999,0.262,0.4946,2791753.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-30,0.5049,0.5381,0.0053,0.5536,0.404,0.3666,0.3598,0.588,0.2606,0.4429,2796709.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-01,0.5023,0.5358,0.0053,0.5503,0.4032,0.3649,0.3591,0.6052,0.2592,0.4229,2857142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-02,0.499,0.5334,0.0053,0.5469,0.4024,0.3616,0.3598,0.6092,0.2569,0.4136,2956260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-03,0.4944,0.5315,0.0051,0.5436,0.3986,0.3599,0.3586,0.6092,0.2555,0.3934,2810129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-04,0.4918,0.5293,0.0053,0.5386,0.3979,0.3582,0.3586,0.6101,0.255,0.3742,2826909.0,2.7750000000000004,1.375,0.0,0.0,0.0,1.075,0.0,0.0,2.5,0.0
2016-10-05,0.4885,0.5264,0.0053,0.5386,0.3956,0.3548,0.358,0.6109,0.2546,0.3688,2682464.0,2.7750000000000004,0.0,1.7499999999999998,1.25,1.0,0.0,3.0,2.325,0.0,1.7499999999999998
2016-10-06,0.4853,0.5245,0.0053,0.532,0.3956,0.3548,0.358,0.6109,0.2546,0.3618,2717606.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-07,0.4814,0.5227,0.0053,0.5271,0.3934,0.3515,0.3574,0.6117,0.2528,0.3569,2680485.0,2.28,1.375,0.74,0.6,0.95,0.0,0.1,2.325,1.26,0.38
2016-10-08,0.4788,0.5205,0.0053,0.5238,0.3934,0.3481,0.3562,0.6134,0.251,0.353,2668923.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-09,0.4762,0.5176,0.0053,0.5205,0.3896,0.3481,0.3557,0.6151,0.2489,0.3429,2830620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-10,0.4737,0.5146,0.0053,0.5172,0.3874,0.3464,0.3539,0.6186,0.2476,0.3324,2794023.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-11,0.4698,0.5117,0.0053,0.5139,0.3874,0.3431,0.3533,0.6186,0.2456,0.3226,2699978.0,2.54,1.375,1.04,0.0,0.0,1.075,3.0,0.78,2.4,0.0
2016-10-12,0.4659,0.5087,0.0053,0.5123,0.3874,0.3414,0.3533,0.623,0.2441,0.3159,2746772.0,2.7750000000000004,1.375,1.7499999999999998,1.25,1.0,1.075,3.0,2.325,1.67,1.7499999999999998
2016-10-13,0.4634,0.5065,0.0052,0.509,0.3874,0.3397,0.3526,0.6259,0.2433,0.3086,2727362.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-14,0.4602,0.5032,0.0053,0.5041,0.3866,0.338,0.3518,0.6287,0.2415,0.308,2735700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-15,0.4576,0.5003,0.0053,0.5008,0.3866,0.3347,0.3503,0.6306,0.2391,0.3069,2746710.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-16,0.4538,0.4977,0.0053,0.4976,0.3836,0.333,0.3495,0.6306,0.237,0.3055,2881509.0,2.7750000000000004,1.375,1.7499999999999998,0.96,1.0,1.075,3.0,0.23,2.5,1.7499999999999998
2016-10-17,0.45,0.4951,0.0054,0.4927,0.3851,0.3313,0.3495,0.6306,0.2338,0.3076,2679957.0,0.75,1.375,1.7499999999999998,1.25,0.62,1.075,3.0,1.9,2.5,1.7499999999999998
2016-10-18,0.4481,0.4926,0.0052,0.4895,0.3821,0.3296,0.348,0.6306,0.2304,0.3195,2693492.0,0.0,1.375,1.7499999999999998,0.0,0.0,0.0,1.09,0.0,1.14,0.0
2016-10-19,0.445,0.49,0.0052,0.4862,0.3821,0.3262,0.3472,0.6306,0.2279,0.3253,2718222.0,2.7750000000000004,1.375,0.0,0.0,0.7,1.075,1.11,2.03,2.2,0.0
2016-10-20,0.4412,0.4871,0.0052,0.4846,0.3807,0.3262,0.345,0.6306,0.2252,0.3247,2729502.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-21,0.4374,0.4837,0.0053,0.4814,0.3807,0.3246,0.3457,0.6306,0.2233,0.3333,2790020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-22,0.4342,0.4815,0.0053,0.4781,0.3777,0.3229,0.3443,0.6306,0.2215,0.3397,2829679.0,1.65,1.375,1.43,1.25,1.0,1.075,0.0,0.0,1.22,0.0
2016-10-23,0.4305,0.4782,0.0051,0.4765,0.377,0.3212,0.345,0.6287,0.2188,0.3451,2782129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-24,0.4274,0.4768,0.0052,0.4717,0.3747,0.3212,0.3443,0.6287,0.2163,0.3482,2803865.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-25,0.4242,0.4731,0.0054,0.4685,0.3725,0.3195,0.3435,0.6287,0.2154,0.3533,2728355.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-26,0.4211,0.4705,0.0053,0.4637,0.3711,0.3178,0.3407,0.6268,0.2149,0.3628,2743526.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-27,0.4174,0.4672,0.0054,0.4605,0.3681,0.3162,0.3379,0.623,0.214,0.3751,2663248.0,2.7750000000000004,1.375,1.7499999999999998,1.25,1.0,1.075,3.0,2.325,2.5,1.7499999999999998
2016-10-28,0.4143,0.4646,0.0053,0.4573,0.366,0.3162,0.3319,0.6186,0.2145,0.4112,2689061.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.23,1.5,0.0
2016-10-29,0.4118,0.4635,0.0052,0.4541,0.3652,0.3145,0.3289,0.6142,0.2136,0.4454,2734980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-30,0.4112,0.461,0.0052,0.4509,0.3638,0.3111,0.327,0.6101,0.2128,0.5665,2759272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-31,0.4087,0.4588,0.0052,0.4461,0.363,0.3111,0.3264,0.606,0.2124,0.5791,2746229.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-01,0.4069,0.4558,0.0053,0.4429,0.3602,0.3094,0.3247,0.6029,0.212,0.5861,2675326.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.325,1.71,0.0
2016-11-02,0.4057,0.4536,0.0053,0.4398,0.3565,0.3077,0.3225,0.5991,0.2111,0.5532,2721119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-03,0.4063,0.4503,0.0053,0.4366,0.3565,0.3061,0.3225,0.5963,0.2099,0.5228,2720291.0,2.7750000000000004,1.375,1.7499999999999998,1.25,1.0,1.075,3.0,2.325,2.5,1.7499999999999998
2016-11-04,0.4057,0.4488,0.0053,0.4366,0.3565,0.3061,0.3241,0.5928,0.2091,0.4834,2656432.0,2.7750000000000004,1.375,1.7499999999999998,1.25,1.0,1.075,3.0,2.325,2.5,1.7499999999999998
2016-11-05,0.4057,0.4463,0.0053,0.435,0.3544,0.3061,0.3236,0.5914,0.2087,0.449,2666592.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-06,0.4044,0.4441,0.0054,0.4318,0.3522,0.3044,0.3236,0.5888,0.2083,0.4139,2839820.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-07,0.402,0.4415,0.0053,0.4255,0.353,0.301,0.3241,0.5854,0.2083,0.3887,2777394.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-08,0.3995,0.4397,0.0054,0.4255,0.353,0.301,0.3253,0.582,0.2064,0.3656,2620102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-09,0.3971,0.4374,0.0052,0.4224,0.353,0.2993,0.3247,0.5747,0.2053,0.3579,2767835.0,1.32,1.375,1.7499999999999998,1.25,1.0,1.075,0.7,0.3,2.5,1.7499999999999998
2016-11-10,0.3946,0.4352,0.0053,0.4224,0.3508,0.296,0.3213,0.5687,0.205,0.3514,2668975.0,1.55,1.375,1.7499999999999998,1.25,1.0,1.0,2.41,1.6,2.5,1.7499999999999998
2016-11-11,0.391,0.433,0.0054,0.4224,0.3508,0.2976,0.323,0.5638,0.2043,0.3465,2678989.0,1.67,1.375,1.7499999999999998,1.25,1.0,1.075,3.0,2.325,2.5,1.7499999999999998
2016-11-12,0.3952,0.4308,0.0052,0.4224,0.3494,0.296,0.3213,0.5572,0.2035,0.3421,2777873.0,2.7750000000000004,1.375,1.7499999999999998,1.25,1.0,1.075,3.0,2.325,2.5,1.7499999999999998
2016-11-13,0.3983,0.429,0.0053,0.4161,0.3501,0.2943,0.3202,0.5514,0.2032,0.3412,2800984.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-14,0.4007,0.4272,0.0053,0.4161,0.3494,0.2926,0.3188,0.5438,0.2025,0.3382,2668573.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
