DATE,GENERAL_DAM_OCCUPANCY_RATE,GENERAL_DAM_RESERVED_WATER,Omerli,Darlik,Elmali,Terkos,B.cekmece,Sazlidere,Alibey,Kazandere,Pabucdere,istirancalar,Istanbul_Daily_Consumption
2013-01-28,75.18,653.0,1.65,2.8187499999999996,0.5,2.8249999999999997,0.67,0.71,1.49375,1.2687500000000003,1.0,2.5875000000000004,2257443
2013-01-29,75.77,658.0,0.0,2.8187499999999996,1.23,2.53,0.0,0.0,1.49375,0.0,0.0,0.0,2261069
2013-01-30,76.36,663.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2270411
2013-01-31,76.53,665.0,2.0562500000000004,2.8187499999999996,1.50625,2.8249999999999997,0.76875,1.3,1.49375,1.2687500000000003,1.0,2.5875000000000004,2267381
2013-02-01,77.21,671.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2313013
2013-02-02,77.71,675.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2687500000000003,0.0,0.0,2286321
2013-02-03,78.04,678.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2395125
2013-02-04,78.39,681.0,0.6,0.82,1.50625,2.8249999999999997,0.76875,1.3,1.49375,1.2687500000000003,1.0,2.5875000000000004,2289253
2013-02-05,78.66,683.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2304154
2013-02-06,78.49,682.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2284073
2013-02-07,78.84,685.0,1.73,0.72,1.50625,2.8249999999999997,0.76875,1.3,1.49375,1.2687500000000003,1.0,2.5875000000000004,2318147
2013-02-08,78.9,685.0,2.0562500000000004,2.8187499999999996,1.50625,1.55,0.76875,1.3,1.49375,1.2687500000000003,1.0,1.58,2265146
2013-02-09,79.15,688.0,2.0562500000000004,2.8187499999999996,1.50625,2.8249999999999997,0.76875,1.3,1.49375,1.2687500000000003,1.0,1.93,2290555
2013-02-10,79.4,690.0,2.0562500000000004,2.8187499999999996,1.50625,2.8249999999999997,0.76875,1.3,1.49375,1.2687500000000003,1.0,2.5875000000000004,2395493
2013-02-11,80.11,696.0,1.05,2.8187499999999996,1.0,2.33,0.76875,0.69,0.4,1.2687500000000003,1.0,2.5875000000000004,2307246
2013-02-12,80.41,699.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2272419
2013-02-13,80.78,702.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2326358
2013-02-14,81.08,704.0,1.93,1.52,1.50625,2.8249999999999997,0.76875,1.3,1.49375,1.2687500000000003,1.0,2.2,2265340
2013-02-15,81.34,707.0,2.0562500000000004,2.8187499999999996,1.50625,2.8249999999999997,0.76875,1.3,1.49375,1.2687500000000003,1.0,1.7,2227661
2013-02-16,81.86,711.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2296203
2013-02-17,82.06,713.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2395980
2013-02-18,82.29,715.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2299348
2013-02-19,82.35,715.0,2.0562500000000004,2.8187499999999996,1.50625,2.8249999999999997,0.76875,1.3,1.49375,1.2687500000000003,1.0,2.5875000000000004,2231650
2013-02-20,82.66,718.0,0.0,1.24,0.5,0.45,0.0,0.0,0.0,1.2687500000000003,0.0,0.34,2246313
2013-02-21,82.84,720.0,0.48,0.72,1.4,2.8249999999999997,0.76875,1.3,1.49375,1.2687500000000003,1.0,2.32,2267306
2013-02-22,83.07,722.0,1.6,1.23,1.0,2.8249999999999997,0.76875,1.3,1.49375,1.2687500000000003,1.0,2.5875000000000004,2245513
2013-02-23,83.3,724.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2329052
2013-02-24,83.81,728.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2432752
2013-02-25,83.93,729.0,0.0,0.0,0.0,2.8249999999999997,0.0,0.0,0.0,1.2687500000000003,1.0,1.11,2326186
2013-02-26,84.09,730.0,2.0562500000000004,1.42,1.50625,2.8249999999999997,0.76875,1.3,1.49375,1.2687500000000003,1.0,2.5875000000000004,2228178
2013-02-27,84.25,732.0,1.28,2.8187499999999996,1.03,2.82,0.43,0.5,1.49375,1.2687500000000003,1.0,1.41,2269753
2013-02-28,84.37,733.0,1.48,2.14,0.34,2.8249999999999997,0.76875,1.3,0.82,1.2687500000000003,0.0,0.52,2274306
2013-03-01,84.62,735.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2361232
2013-03-02,84.82,737.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2433212
2013-03-03,84.96,738.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2404575
2013-03-04,85.0,738.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2306831
2013-03-05,85.07,739.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2240631
2013-03-06,85.04,739.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2272787
2013-03-07,85.04,739.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2292594
2013-03-08,85.04,739.0,0.1,0.11,0.83,0.53,0.47,0.39,0.18,1.2687500000000003,0.48,0.2,2290765
2013-03-09,85.0,738.0,1.0,1.1,1.50625,0.0,0.68,0.0,0.18,1.2687500000000003,1.0,0.61,2326439
2013-03-10,85.01,738.0,1.0,1.73,0.0,0.0,0.1,0.0,0.2,0.0,0.0,0.0,2420491
2013-03-11,84.93,738.0,1.0,0.1,1.50625,0.45,0.37,1.11,1.49375,1.2687500000000003,1.0,1.44,2348806
2013-03-12,84.96,738.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2247186
2013-03-13,84.92,738.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2337791
2013-03-14,84.86,737.0,2.0562500000000004,2.8187499999999996,1.50625,2.8249999999999997,0.76875,1.3,1.49375,1.2687500000000003,1.0,2.5875000000000004,2281565
2013-03-15,84.84,737.0,2.0562500000000004,2.8187499999999996,1.50625,2.8249999999999997,0.76875,1.3,1.49375,1.2687500000000003,1.0,2.5875000000000004,2215330
2013-03-16,85.3,741.0,2.0562500000000004,2.8187499999999996,1.50625,2.8249999999999997,0.76875,1.3,1.49375,1.2687500000000003,1.0,2.5875000000000004,2288858
2013-03-17,86.39,750.0,0.0,0.43,0.0,2.12,0.43,0.0,0.16,1.2687500000000003,0.37,0.48,2339737
2013-03-18,86.8,754.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.56,0.0,2300106
2013-03-19,86.98,756.0,0.0,0.0,0.48,2.8249999999999997,0.0,0.0,0.3,1.2687500000000003,1.0,2.5875000000000004,2231519
2013-03-20,87.16,757.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2285981
2013-03-21,87.49,760.0,0.7,0.71,0.5,0.45,0.76875,0.41,0.19,1.2687500000000003,1.0,2.5875000000000004,2305932
2013-03-22,87.55,761.0,2.0562500000000004,2.8187499999999996,1.50625,2.8249999999999997,0.76875,1.3,1.49375,1.2687500000000003,1.0,2.5875000000000004,2236036
2013-03-23,87.97,764.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2305513
2013-03-24,88.17,766.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2406753
2013-03-25,88.3,767.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2373697
2013-03-26,88.32,767.0,2.0562500000000004,2.74,1.50625,2.8249999999999997,0.76875,1.3,1.49375,1.2687500000000003,1.0,2.5875000000000004,2304237
2013-03-27,88.71,771.0,2.0562500000000004,2.8187499999999996,1.50625,2.8249999999999997,0.76875,1.3,1.49375,1.2687500000000003,1.0,2.5875000000000004,2216040
2013-03-28,89.56,778.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2243472
2013-03-29,90.2,784.0,0.6,0.57,0.32,0.63,0.39,0.74,0.76,1.2687500000000003,0.38,0.79,2329175
2013-03-30,90.41,785.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2303169
2013-03-31,90.87,789.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2416476
2013-04-01,90.95,790.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2302121
2013-04-02,90.92,790.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2334244
2013-04-03,90.94,790.0,2.0562500000000004,2.8187499999999996,1.50625,2.8249999999999997,0.76875,1.3,1.49375,1.2687500000000003,1.0,2.5875000000000004,2268924
2013-04-04,91.05,791.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2329149
2013-04-05,91.07,791.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2380631
2013-04-06,91.1,791.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2400477
2013-04-07,91.1,791.0,2.0562500000000004,2.8187499999999996,1.50625,2.8249999999999997,0.76875,1.3,1.49375,1.2687500000000003,1.0,2.5875000000000004,2404103
2013-04-08,91.31,793.0,2.0562500000000004,2.8187499999999996,1.04,2.05,0.76875,0.5,1.49375,1.2687500000000003,1.0,2.5875000000000004,2237009
2013-04-09,91.53,795.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2259289
2013-04-10,91.53,795.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2337225
2013-04-11,91.58,796.0,0.45,0.9,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2308418
2013-04-12,91.72,797.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2371505
2013-04-13,91.57,795.0,0.0,2.8187499999999996,1.24,2.8249999999999997,0.67,0.0,0.45,1.2687500000000003,1.0,2.5875000000000004,2398847
2013-04-14,91.6,796.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2356458
2013-04-15,91.56,795.0,0.85,0.6,1.50625,1.1,0.56,1.3,1.49375,1.2687500000000003,1.0,1.54,2317405
2013-04-16,91.78,797.0,0.85,1.11,1.50625,2.74,0.76875,1.3,1.49375,1.2687500000000003,1.0,1.77,2213998
2013-04-17,91.78,797.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2273645
2013-04-18,91.75,797.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2316799
2013-04-19,91.67,796.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2330528
2013-04-20,91.69,797.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2304362
2013-04-21,91.82,798.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2374814
2013-04-22,91.89,798.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2296157
2013-04-23,91.78,797.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2349918
2013-04-24,91.83,798.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2384743
2013-04-25,91.71,797.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2423485
2013-04-26,91.73,797.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2426250
2013-04-27,91.68,796.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2539911
2013-04-28,91.61,796.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2542230
2013-04-29,91.49,795.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2588634
2013-04-30,91.38,794.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2491955
2013-05-01,91.24,793.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2590288
2013-05-02,91.11,791.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2533525
2013-05-03,90.84,789.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2475781
2013-05-04,90.77,789.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2548802
2013-05-05,90.54,786.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2589375
2013-05-06,90.36,785.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2600041
2013-05-07,90.19,783.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2346526
2013-05-08,90.13,783.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2469397
2013-05-09,89.84,780.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2498423
2013-05-10,89.76,780.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2514376
2013-05-11,89.59,778.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2535216
2013-05-12,89.49,777.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2596080
2013-05-13,89.32,776.0,2.0562500000000004,2.8187499999999996,1.50625,0.76,0.1,1.3,1.49375,1.2687500000000003,1.0,2.5,2495091
2013-05-14,89.19,775.0,2.0562500000000004,2.8187499999999996,1.50625,2.8249999999999997,0.76875,1.3,1.49375,1.2687500000000003,1.0,2.5875000000000004,2399110
2013-05-15,89.24,775.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2444927
2013-05-16,89.16,774.0,0.0,2.8187499999999996,0.55,0.37,0.2,0.0,1.0,0.0,0.0,0.0,2518724
2013-05-17,88.99,773.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2514425
2013-05-18,88.83,772.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2685294
2013-05-19,88.67,770.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2674876
2013-05-20,88.5,769.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2723129
2013-05-21,88.27,767.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2700464
2013-05-22,88.03,765.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2705824
2013-05-23,87.85,763.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2680277
2013-05-24,87.62,761.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2713406
2013-05-25,87.22,758.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2760738
2013-05-26,86.97,755.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2723325
2013-05-27,86.76,754.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2661460
2013-05-28,86.5,751.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2661152
2013-05-29,86.31,750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2657251
2013-05-30,86.05,747.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2713698
2013-05-31,85.76,745.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2769208
2013-06-01,85.5,743.0,0.0,0.0,0.68,0.0,0.67,0.39,0.39,1.2687500000000003,0.6,1.0,2715787
2013-06-02,85.2,740.0,2.0562500000000004,2.8187499999999996,1.50625,2.0,0.76875,0.98,1.49375,1.2687500000000003,1.0,2.5875000000000004,2519161
2013-06-03,84.96,738.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2611384
2013-06-04,84.82,737.0,2.0562500000000004,2.8187499999999996,1.50625,1.0,0.76875,1.0,1.49375,1.2687500000000003,1.0,2.5875000000000004,2652070
2013-06-05,84.59,735.0,2.0562500000000004,0.0,0.0,0.0,0.0,0.0,0.0,1.2687500000000003,1.0,1.1,2579193
2013-06-06,84.32,732.0,0.0,0.92,0.0,0.0,0.11,1.3,1.49375,0.0,0.0,0.0,2638447
2013-06-07,84.11,731.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2687500000000003,0.0,2.5875000000000004,2638407
2013-06-08,83.99,730.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2692533
2013-06-09,83.7,727.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2634035
2013-06-10,83.41,725.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2669949
2013-06-11,83.08,722.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2723534
2013-06-12,82.84,720.0,0.0,0.0,1.50625,2.8249999999999997,0.76875,1.3,1.49375,1.2687500000000003,1.0,2.5875000000000004,2556109
2013-06-13,82.78,719.0,0.0,0.0,0.0,1.0,0.0,1.3,0.0,0.0,0.0,2.0,2595223
2013-06-14,82.59,717.0,2.0562500000000004,2.8187499999999996,1.50625,2.8249999999999997,0.76875,1.3,1.49375,1.2687500000000003,1.0,2.5875000000000004,2475255
2013-06-15,83.48,725.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2525920
2013-06-16,83.62,726.0,0.0,0.0,1.50625,1.03,0.0,0.0,1.49375,0.0,0.0,0.0,2512851
2013-06-17,83.74,727.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2613299
2013-06-18,83.48,725.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2682476
2013-06-19,83.19,723.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2674892
2013-06-20,82.8,719.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2714651
2013-06-21,82.64,718.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2726978
2013-06-22,82.37,716.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2624233
2013-06-23,82.06,713.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2732206
2013-06-24,81.81,711.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2732566
2013-06-25,81.56,709.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2746842
2013-06-26,81.17,705.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2701787
2013-06-27,80.82,702.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2776297
2013-06-28,80.57,700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2694640
2013-06-29,80.15,696.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2687463
2013-06-30,79.81,693.0,1.0,0.8,1.50625,2.8249999999999997,0.0,1.2,1.3,1.2687500000000003,1.0,2.08,2589286
2013-07-01,79.66,692.0,1.0,2.8187499999999996,0.53,0.7,0.0,0.0,0.0,0.0,0.0,0.0,2494471
2013-07-02,79.27,689.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2604138
2013-07-03,78.92,686.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2658683
2013-07-04,78.72,684.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2617684
2013-07-05,78.39,681.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2707753
2013-07-06,78.07,678.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2646577
2013-07-07,77.77,676.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2686061
2013-07-08,77.41,672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2750235
2013-07-09,77.0,669.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2780593
2013-07-10,76.63,666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2725380
2013-07-11,76.33,663.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2729681
2013-07-12,76.04,661.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2716507
2013-07-13,75.6,657.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2745940
2013-07-14,75.32,654.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2727961
2013-07-15,74.87,650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2737610
2013-07-16,74.63,648.0,2.0562500000000004,2.8187499999999996,1.50625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2672583
2013-07-17,74.22,645.0,2.0562500000000004,0.0,0.0,2.8249999999999997,0.0,1.3,0.0,0.0,0.0,0.0,2722735
2013-07-18,73.86,642.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2704081
2013-07-19,73.53,639.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2707623
2013-07-20,73.26,636.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2687805
2013-07-21,72.91,633.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2687500000000003,1.0,0.0,2726272
2013-07-22,72.64,631.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2697651
2013-07-23,72.16,627.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2727683
2013-07-24,71.84,624.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2775587
2013-07-25,71.63,622.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2744162
2013-07-26,71.28,619.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2771028
2013-07-27,70.91,616.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2782211
2013-07-28,70.69,614.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2795074
2013-07-29,70.29,611.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2774933
2013-07-30,70.05,609.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2815439
2013-07-31,69.75,606.0,2.0562500000000004,2.8187499999999996,1.50625,1.33,0.0,0.0,1.49375,0.0,0.0,1.69,2793976
2013-08-01,69.52,604.0,0.0,0.0,1.50625,0.71,0.76875,1.3,1.49375,0.0,0.0,0.0,2727921
2013-08-02,69.15,601.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2693609
2013-08-03,68.9,599.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2666675
2013-08-04,68.61,596.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2668554
2013-08-05,68.21,593.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2739891
2013-08-06,67.86,590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2726835
2013-08-07,67.44,586.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2757293
2013-08-08,67.1,583.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2351110
2013-08-09,66.86,581.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2288722
2013-08-10,66.56,578.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2363670
2013-08-11,66.19,575.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2525136
2013-08-12,65.89,572.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2697960
2013-08-13,65.48,569.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2685675
2013-08-14,64.97,564.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2699624
2013-08-15,64.77,563.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2723356
2013-08-16,64.39,559.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2689609
2013-08-17,64.07,557.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2667656
2013-08-18,63.56,552.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2712197
2013-08-19,63.2,549.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2717681
2013-08-20,63.0,547.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2729812
2013-08-21,62.61,544.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2742261
2013-08-22,62.23,541.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2727016
2013-08-23,61.9,538.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2737706
2013-08-24,61.56,535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2701442
2013-08-25,61.21,532.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2740912
2013-08-26,60.83,528.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,2723291
2013-08-27,60.47,525.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2772541
2013-08-28,60.16,523.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2785216
2013-08-29,59.87,520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2687500000000003,0.0,2.5875000000000004,2776622
2013-08-30,59.61,518.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2687500000000003,0.98,2.33,2711758
2013-08-31,59.11,513.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2738516
2013-09-01,58.68,510.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2703754
2013-09-02,58.32,507.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2703587
2013-09-03,57.99,504.0,0.0,2.02,0.48,0.0,0.0,0.0,0.0,1.2687500000000003,1.0,0.9,2741537
